	user_id	gender	age	occupation	zipcode	age_desc	occ_desc
5064	5065	M	25	14	28715	25-34	sales/marketing
5065	5066	F	25	1	23603	25-34	academic/educator
5066	5067	M	56	13	97520	56+	retired
5067	5068	M	35	7	19004	35-44	executive/managerial
5068	5069	F	56	0	95062	56+	other or not specified
5069	5070	M	25	2	55344	25-34	artist
5070	5071	F	25	7	75093	25-34	executive/managerial
5071	5072	M	45	17	97330	45-49	technician/engineer
5072	5073	M	56	2	93950	56+	artist
5073	5074	M	1	0	20132	Under 18	other or not specified
5074	5075	M	50	6	97470	50-55	doctor/health care
5075	5076	M	25	3	19147	25-34	clerical/admin
5076	5077	M	25	2	20037	25-34	artist
5077	5078	M	45	7	19067	45-49	executive/managerial
5078	5079	M	25	4	70003	25-34	college/grad student
5079	5080	F	50	12	95472	50-55	programmer
5080	5081	F	18	4	19102	18-24	college/grad student
5081	5082	M	35	1	23185	35-44	academic/educator
5082	5083	M	25	4	16803	25-34	college/grad student
5083	5084	M	18	4	10013	18-24	college/grad student
5084	5085	M	56	17	75225	56+	technician/engineer
5085	5086	M	25	1	23462	25-34	academic/educator
5086	5087	F	25	6	19102	25-34	doctor/health care
5087	5088	M	25	17	38111	25-34	technician/engineer
5088	5089	F	35	16	77027	35-44	self-employed
5089	5090	F	35	19	75069	35-44	unemployed
5090	5091	M	25	17	19810	25-34	technician/engineer
5091	5092	M	56	14	18954	56+	sales/marketing
5092	5093	M	50	7	19047	50-55	executive/managerial
5093	5094	M	18	10	67206	18-24	K-12 student
5094	5095	F	35	1	23508	35-44	academic/educator
5095	5096	M	25	11	75206	25-34	lawyer
5096	5097	M	56	16	19131	56+	self-employed
5097	5098	M	50	7	19380	50-55	executive/managerial
5098	5099	M	18	0	02780	18-24	other or not specified
5099	5100	M	50	6	193122042	50-55	doctor/health care
5100	5101	M	25	0	90069	25-34	other or not specified
5101	5102	M	25	12	90240	25-34	programmer
5102	5103	F	35	16	78222	35-44	self-employed
5103	5104	M	35	20	19108	35-44	writer
5104	5105	M	50	7	18977	50-55	executive/managerial
5105	5106	F	35	1	19348	35-44	academic/educator
5106	5107	F	45	0	08081	45-49	other or not specified
5107	5108	F	25	9	93940	25-34	homemaker
5108	5109	F	45	6	19802	45-49	doctor/health care
5109	5110	M	35	15	78250	35-44	scientist
5110	5111	M	35	2	78006	35-44	artist
5111	5112	M	35	13	89128	35-44	retired
5112	5113	M	25	0	55408	25-34	other or not specified
5113	5114	F	1	10	22932	Under 18	K-12 student
5114	5115	M	56	12	02143	56+	programmer
5115	5116	M	35	6	95521	35-44	doctor/health care
5116	5117	F	25	0	70118	25-34	other or not specified
5117	5118	M	1	10	95123	Under 18	K-12 student
5118	5119	F	25	0	10011	25-34	other or not specified
5119	5120	M	50	7	80302	50-55	executive/managerial
5120	5121	M	25	7	91608	25-34	executive/managerial
5121	5122	M	25	0	20009	25-34	other or not specified
5122	5123	M	50	12	34761	50-55	programmer
5123	5124	M	35	2	20818	35-44	artist
5124	5125	M	45	0	10016	45-49	other or not specified
5125	5126	M	25	11	02453	25-34	lawyer
5126	5127	M	45	5	98502	45-49	customer service
5127	5128	M	50	7	94709	50-55	executive/managerial
5128	5129	M	45	17	40515	45-49	technician/engineer
5129	5130	F	50	1	33149	50-55	academic/educator
5130	5131	F	25	1	77707	25-34	academic/educator
5131	5132	M	35	7	77565	35-44	executive/managerial
5132	5133	M	18	11	10028	18-24	lawyer
5133	5134	M	25	17	95014	25-34	technician/engineer
5134	5135	M	35	7	64055	35-44	executive/managerial
5135	5136	M	25	12	91106	25-34	programmer
5136	5137	M	18	18	65265	18-24	tradesman/craftsman
5137	5138	M	25	17	35205	25-34	technician/engineer
5138	5139	M	50	16	12866	50-55	self-employed
5139	5140	M	25	6	35205	25-34	doctor/health care
5140	5141	M	18	17	55423	18-24	technician/engineer
5141	5142	M	25	1	92101	25-34	academic/educator
5142	5143	M	18	4	44502	18-24	college/grad student
5143	5144	F	50	0	66762	50-55	other or not specified
5144	5145	M	35	7	77565-2332	35-44	executive/managerial
5145	5146	M	56	1	04240	56+	academic/educator
5146	5147	M	18	0	48314	18-24	other or not specified
5147	5148	M	25	20	98101	25-34	writer
5148	5149	M	35	1	10012	35-44	academic/educator
5149	5150	M	25	3	98034	25-34	clerical/admin
5150	5151	M	18	19	30662	18-24	unemployed
5151	5152	F	25	4	44406	25-34	college/grad student
5152	5153	M	25	7	60046	25-34	executive/managerial
5153	5154	M	25	16	20007	25-34	self-employed
5154	5155	M	25	16	33301	25-34	self-employed
5155	5156	M	18	14	10024	18-24	sales/marketing
5156	5157	M	35	1	74012	35-44	academic/educator
5157	5158	F	18	4	44509	18-24	college/grad student
5158	5159	M	35	7	37027	35-44	executive/managerial
5159	5160	F	18	4	90066	18-24	college/grad student
5160	5161	M	25	4	30052	25-34	college/grad student
5161	5162	M	25	17	94043	25-34	technician/engineer
5162	5163	M	45	6	53216	45-49	doctor/health care
5163	5164	F	35	17	91107	35-44	technician/engineer
5164	5165	M	35	6	91103	35-44	doctor/health care
5165	5166	M	50	6	42420	50-55	doctor/health care
5166	5167	M	18	15	06114	18-24	scientist
5167	5168	M	35	7	01720	35-44	executive/managerial
5168	5169	F	50	4	53562	50-55	college/grad student
5169	5170	M	18	4	63141	18-24	college/grad student
5170	5171	M	56	17	92009	56+	technician/engineer
5171	5172	F	35	11	05602	35-44	lawyer
5172	5173	M	1	10	60423	Under 18	K-12 student
5173	5174	M	45	1	45208	45-49	academic/educator
5174	5175	F	35	9	33445	35-44	homemaker
5175	5176	M	1	10	60423	Under 18	K-12 student
5176	5177	M	45	14	30005	45-49	sales/marketing
5177	5178	M	50	0	45420	50-55	other or not specified
5178	5179	M	25	12	94110	25-34	programmer
5179	5180	M	35	11	85044	35-44	lawyer
5180	5181	M	25	7	19003	25-34	executive/managerial
5181	5182	F	35	7	55441	35-44	executive/managerial
5182	5183	F	18	20	45202	18-24	writer
5183	5184	M	18	20	67212	18-24	writer
5184	5185	F	35	4	44485	35-44	college/grad student
5185	5186	M	35	12	96555	35-44	programmer
5186	5187	M	18	16	06510	18-24	self-employed
5187	5188	F	35	9	44406	35-44	homemaker
5188	5189	F	45	7	80304	45-49	executive/managerial
5189	5190	F	35	0	85024	35-44	other or not specified
5190	5191	F	25	4	55455	25-34	college/grad student
5191	5192	M	25	7	80303	25-34	executive/managerial
5192	5193	M	35	12	14619	35-44	programmer
5193	5194	M	25	7	55409	25-34	executive/managerial
5194	5195	M	35	7	80304	35-44	executive/managerial
5195	5196	M	56	7	20814	56+	executive/managerial
5196	5197	F	56	3	75001	56+	clerical/admin
5197	5198	F	18	4	55118	18-24	college/grad student
5198	5199	F	25	1	35243	25-34	academic/educator
5199	5200	F	35	15	43065	35-44	scientist
5200	5201	M	50	7	95376	50-55	executive/managerial
5201	5202	M	18	4	02871	18-24	college/grad student
5202	5203	F	45	6	01545	45-49	doctor/health care
5203	5204	M	50	13	56342	50-55	retired
5204	5205	M	25	1	02908	25-34	academic/educator
5205	5206	M	35	7	91302	35-44	executive/managerial
5206	5207	M	25	0	98102	25-34	other or not specified
5207	5208	M	25	4	55455	25-34	college/grad student
5208	5209	M	50	1	46077	50-55	academic/educator
5209	5210	F	35	17	60618	35-44	technician/engineer
5210	5211	M	25	1	40214	25-34	academic/educator
5211	5212	M	18	2	90025	18-24	artist
5212	5213	M	18	0	31211	18-24	other or not specified
5213	5214	F	35	9	07452	35-44	homemaker
5214	5215	F	56	6	91941	56+	doctor/health care
5215	5216	M	18	2	81291	18-24	artist
5216	5217	M	25	17	01060	25-34	technician/engineer
5217	5218	M	18	0	89129	18-24	other or not specified
5218	5219	M	18	4	94706	18-24	college/grad student
5219	5220	M	25	7	91436	25-34	executive/managerial
5220	5221	F	56	1	96734	56+	academic/educator
5221	5222	M	25	12	94501	25-34	programmer
5222	5223	M	56	10	11361	56+	K-12 student
5223	5224	M	35	1	10016	35-44	academic/educator
5224	5225	M	18	4	55120	18-24	college/grad student
5225	5226	M	35	0	98122	35-44	other or not specified
5226	5227	M	18	10	64050	18-24	K-12 student
5227	5228	M	1	0	75070	Under 18	other or not specified
5228	5229	M	25	0	60173	25-34	other or not specified
5229	5230	M	25	12	91104	25-34	programmer
5230	5231	M	35	7	92506	35-44	executive/managerial
5231	5232	M	25	4	14607	25-34	college/grad student
5232	5233	M	25	5	97213	25-34	customer service
5233	5234	F	25	0	60657	25-34	other or not specified
5234	5235	M	25	4	14607	25-34	college/grad student
5235	5236	M	25	14	46268	25-34	sales/marketing
5236	5237	M	25	7	55441	25-34	executive/managerial
5237	5238	F	50	16	07462	50-55	self-employed
5238	5239	M	35	7	07043	35-44	executive/managerial
5239	5240	F	25	0	94104	25-34	other or not specified
5240	5241	F	25	4	02138	25-34	college/grad student
5241	5242	M	25	1	14608	25-34	academic/educator
5242	5243	M	1	10	54220	Under 18	K-12 student
5243	5244	M	18	4	01095	18-24	college/grad student
5244	5245	F	45	1	27615	45-49	academic/educator
5245	5246	F	18	0	64030	18-24	other or not specified
5246	5247	F	1	10	01915	Under 18	K-12 student
5247	5248	F	45	14	22206	45-49	sales/marketing
5248	5249	F	45	14	75006	45-49	sales/marketing
5249	5250	M	50	6	01545	50-55	doctor/health care
5250	5251	F	25	17	97330	25-34	technician/engineer
5251	5252	M	25	20	60622	25-34	writer
5252	5253	F	56	13	02838	56+	retired
5253	5254	M	18	4	32606	18-24	college/grad student
5254	5255	M	1	10	55305	Under 18	K-12 student
5255	5256	M	25	16	30269	25-34	self-employed
5256	5257	F	25	2	10019	25-34	artist
5257	5258	M	35	4	58369	35-44	college/grad student
5258	5259	M	25	6	94404	25-34	doctor/health care
5259	5260	M	35	7	78705	35-44	executive/managerial
5260	5261	M	35	12	10025	35-44	programmer
5261	5262	F	25	14	46220	25-34	sales/marketing
5262	5263	M	35	7	40601	35-44	executive/managerial
5263	5264	M	18	4	15217	18-24	college/grad student
5264	5265	M	45	1	97405	45-49	academic/educator
5265	5266	M	35	1	42718	35-44	academic/educator
5266	5267	M	35	7	20191	35-44	executive/managerial
5267	5268	F	25	2	68502	25-34	artist
5268	5269	M	18	0	37211	18-24	other or not specified
5269	5270	M	25	12	87571	25-34	programmer
5270	5271	F	25	0	94110	25-34	other or not specified
5271	5272	M	25	7	90210	25-34	executive/managerial
5272	5273	M	56	20	91030	56+	writer
5273	5274	M	25	0	60611	25-34	other or not specified
5274	5275	M	25	17	60611	25-34	technician/engineer
5275	5276	F	25	4	91740	25-34	college/grad student
5276	5277	M	25	20	91740	25-34	writer
5277	5278	F	25	7	55122	25-34	executive/managerial
5278	5279	F	25	14	55418	25-34	sales/marketing
5279	5280	M	18	4	12604	18-24	college/grad student
5280	5281	M	25	2	90210	25-34	artist
5281	5282	F	18	4	63146	18-24	college/grad student
5282	5283	M	18	2	63138	18-24	artist
5283	5284	M	25	16	55426	25-34	self-employed
5284	5285	M	18	4	55410	18-24	college/grad student
5285	5286	M	45	16	97068	45-49	self-employed
5286	5287	M	25	8	85203	25-34	farmer
5287	5288	M	56	13	94114	56+	retired
5288	5289	M	45	2	94102	45-49	artist
5289	5290	F	18	4	60613	18-24	college/grad student
5290	5291	M	45	1	44406	45-49	academic/educator
5291	5292	M	25	0	97401	25-34	other or not specified
5292	5293	M	25	12	95030	25-34	programmer
5293	5294	M	25	2	60626	25-34	artist
5294	5295	M	35	7	55124	35-44	executive/managerial
5295	5296	F	1	0	27245	Under 18	other or not specified
5296	5297	M	25	12	19067	25-34	programmer
5297	5298	M	35	17	55126	35-44	technician/engineer
5298	5299	M	25	2	43202	25-34	artist
5299	5300	M	25	20	94111	25-34	writer
5300	5301	M	25	17	00693	25-34	technician/engineer
5301	5302	F	1	10	02332	Under 18	K-12 student
5302	5303	F	56	6	45504	56+	doctor/health care
5303	5304	F	35	9	55410	35-44	homemaker
5304	5305	F	18	4	95602	18-24	college/grad student
5305	5306	F	25	17	92121	25-34	technician/engineer
5306	5307	M	25	5	85281	25-34	customer service
5307	5308	M	56	7	27410	56+	executive/managerial
5308	5309	M	25	0	02478	25-34	other or not specified
5309	5310	F	56	1	60605	56+	academic/educator
5310	5311	M	50	0	62025-8000	50-55	other or not specified
5311	5312	M	25	1	10463	25-34	academic/educator
5312	5313	M	56	0	55406	56+	other or not specified
5313	5314	F	25	0	94107	25-34	other or not specified
5314	5315	M	25	12	22903	25-34	programmer
5315	5316	M	18	4	55104	18-24	college/grad student
5316	5317	F	25	0	02138	25-34	other or not specified
5317	5318	M	18	17	98122	18-24	technician/engineer
5318	5319	M	18	17	94941	18-24	technician/engineer
5319	5320	F	18	5	43201	18-24	customer service
5320	5321	M	25	4	02457	25-34	college/grad student
5321	5322	M	35	17	97330	35-44	technician/engineer
5322	5323	M	25	20	94122	25-34	writer
5323	5324	M	25	7	02150	25-34	executive/managerial
5324	5325	F	50	7	86001	50-55	executive/managerial
5325	5326	M	25	2	55408	25-34	artist
5326	5327	M	25	7	55408	25-34	executive/managerial
5327	5328	F	25	4	91740	25-34	college/grad student
5328	5329	F	25	5	91773	25-34	customer service
5329	5330	F	25	0	19143	25-34	other or not specified
5330	5331	M	35	14	06880	35-44	sales/marketing
5331	5332	M	18	4	30332	18-24	college/grad student
5332	5333	F	25	7	02332	25-34	executive/managerial
5333	5334	F	56	13	46140	56+	retired
5334	5335	M	25	14	75093	25-34	sales/marketing
5335	5336	M	56	7	75041	56+	executive/managerial
5336	5337	F	35	3	02725-1010	35-44	clerical/admin
5337	5338	M	25	17	27609	25-34	technician/engineer
5338	5339	M	18	17	60193	18-24	technician/engineer
5339	5340	F	50	3	95032	50-55	clerical/admin
5340	5341	F	25	3	85018	25-34	clerical/admin
5341	5342	F	35	7	22039	35-44	executive/managerial
5342	5343	F	25	9	60201	25-34	homemaker
5343	5344	F	50	1	98177	50-55	academic/educator
5344	5345	F	25	17	80003	25-34	technician/engineer
5345	5346	F	25	3	97330	25-34	clerical/admin
5346	5347	M	25	6	53705	25-34	doctor/health care
5347	5348	M	18	5	55414	18-24	customer service
5348	5349	F	50	2	97424	50-55	artist
5349	5350	M	18	5	55344	18-24	customer service
5350	5351	F	45	1	85259	45-49	academic/educator
5351	5352	F	35	5	55306	35-44	customer service
5352	5353	M	25	6	77030	25-34	doctor/health care
5353	5354	F	45	3	78759	45-49	clerical/admin
5354	5355	M	56	0	78232	56+	other or not specified
5355	5356	M	45	0	78703	45-49	other or not specified
5356	5357	F	18	20	60123	18-24	writer
5357	5358	M	35	7	10625	35-44	executive/managerial
5358	5359	M	18	16	27705	18-24	self-employed
5359	5360	M	18	12	43650	18-24	programmer
5360	5361	F	50	16	92026	50-55	self-employed
5361	5362	M	35	13	63130	35-44	retired
5362	5363	M	56	13	30673	56+	retired
5363	5364	F	25	3	55408	25-34	clerical/admin
5364	5365	M	18	12	90250	18-24	programmer
5365	5366	M	18	12	90045	18-24	programmer
5366	5367	M	18	4	55344	18-24	college/grad student
5367	5368	F	25	17	20120	25-34	technician/engineer
5368	5369	M	25	15	02139	25-34	scientist
5369	5370	M	25	12	98074	25-34	programmer
5370	5371	M	25	11	55408	25-34	lawyer
5371	5372	M	25	4	10549	25-34	college/grad student
5372	5373	M	18	12	55112	18-24	programmer
5373	5374	M	35	7	38018	35-44	executive/managerial
5374	5375	M	25	0	02131	25-34	other or not specified
5375	5376	M	25	17	94538	25-34	technician/engineer
5376	5377	F	18	3	10017	18-24	clerical/admin
5377	5378	M	35	18	10463	35-44	tradesman/craftsman
5378	5379	M	25	7	84095	25-34	executive/managerial
5379	5380	M	18	4	01125	18-24	college/grad student
5380	5381	M	25	14	10009	25-34	sales/marketing
5381	5382	M	18	4	07461	18-24	college/grad student
5382	5383	M	35	1	55430	35-44	academic/educator
5383	5384	F	25	3	94117	25-34	clerical/admin
5384	5385	M	25	12	85226	25-34	programmer
5385	5386	M	25	14	60045	25-34	sales/marketing
5386	5387	F	25	1	45056	25-34	academic/educator
5387	5388	F	18	4	10580	18-24	college/grad student
5388	5389	M	45	7	01905	45-49	executive/managerial
5389	5390	M	1	0	78130	Under 18	other or not specified
5390	5391	M	25	7	10016	25-34	executive/managerial
5391	5392	M	50	1	98112	50-55	academic/educator
5392	5393	M	35	7	10471	35-44	executive/managerial
5393	5394	M	18	0	60618	18-24	other or not specified
5394	5395	M	50	1	13224	50-55	academic/educator
5395	5396	M	25	6	89118	25-34	doctor/health care
5396	5397	M	18	0	60451	18-24	other or not specified
5397	5398	M	56	17	71301	56+	technician/engineer
5398	5399	M	25	1	12553	25-34	academic/educator
5399	5400	F	18	4	30010	18-24	college/grad student
5400	5401	F	18	1	20003	18-24	academic/educator
5401	5402	F	25	0	30102	25-34	other or not specified
5402	5403	M	1	10	59801	Under 18	K-12 student
5403	5404	M	25	0	30068	25-34	other or not specified
5404	5405	F	50	7	12866	50-55	executive/managerial
5405	5406	F	35	0	49504	35-44	other or not specified
5406	5407	F	35	17	30096	35-44	technician/engineer
5407	5408	M	25	20	11230-1710	25-34	writer
5408	5409	M	45	1	60091	45-49	academic/educator
5409	5410	F	45	2	21212	45-49	artist
5410	5411	F	1	19	14850	Under 18	unemployed
5411	5412	M	25	12	97330	25-34	programmer
5412	5413	M	35	1	59801	35-44	academic/educator
5413	5414	M	1	10	07652	Under 18	K-12 student
5414	5415	F	25	7	03862	25-34	executive/managerial
5415	5416	F	25	5	01801	25-34	customer service
5416	5417	M	18	17	19030	18-24	technician/engineer
5417	5418	F	25	0	53589	25-34	other or not specified
5418	5419	F	18	12	05055	18-24	programmer
5419	5420	F	1	19	14850	Under 18	unemployed
5420	5421	M	35	17	22030	35-44	technician/engineer
5421	5422	M	50	7	94114	50-55	executive/managerial
5422	5423	F	50	5	60714	50-55	customer service
5423	5424	F	35	2	80012	35-44	artist
5424	5425	M	18	4	53211	18-24	college/grad student
5425	5426	M	25	14	95821	25-34	sales/marketing
5426	5427	M	35	19	11201	35-44	unemployed
5427	5428	F	25	6	28412	25-34	doctor/health care
5428	5429	F	25	1	02460	25-34	academic/educator
5429	5430	F	45	1	26505	45-49	academic/educator
5430	5431	M	56	1	19026	56+	academic/educator
5431	5432	M	56	13	01742	56+	retired
5432	5433	F	35	17	45014	35-44	technician/engineer
5433	5434	F	25	7	60618	25-34	executive/managerial
5434	5435	M	45	18	02557	45-49	tradesman/craftsman
5435	5436	M	18	4	90024	18-24	college/grad student
5436	5437	M	25	11	55426	25-34	lawyer
5437	5438	M	25	14	60048	25-34	sales/marketing
5438	5439	M	56	13	19119	56+	retired
5439	5440	F	45	2	37923	45-49	artist
5440	5441	M	50	7	95762	50-55	executive/managerial
5441	5442	M	25	7	63110	25-34	executive/managerial
5442	5443	M	25	12	01915	25-34	programmer
5443	5444	F	18	4	55449	18-24	college/grad student
5444	5445	M	25	0	43223	25-34	other or not specified
5445	5446	F	50	1	65203	50-55	academic/educator
5446	5447	M	45	2	60626	45-49	artist
5447	5448	M	45	19	60626	45-49	unemployed
5448	5449	M	18	12	01702	18-24	programmer
5449	5450	M	18	12	02143	18-24	programmer
5450	5451	F	25	1	98115	25-34	academic/educator
5451	5452	M	35	6	10011	35-44	doctor/health care
5452	5453	M	18	4	30305	18-24	college/grad student
5453	5454	M	35	7	10001	35-44	executive/managerial
5454	5455	F	18	17	55449	18-24	technician/engineer
5455	5456	M	35	1	32312	35-44	academic/educator
5456	5457	M	18	12	55405	18-24	programmer
5457	5458	F	18	2	98102	18-24	artist
5458	5459	F	1	10	99016	Under 18	K-12 student
5459	5460	M	18	4	02143	18-24	college/grad student
5460	5461	M	50	0	94025	50-55	other or not specified
5461	5462	M	25	17	89103	25-34	technician/engineer
5462	5463	M	35	0	53202	35-44	other or not specified
5463	5464	M	35	7	77079	35-44	executive/managerial
5464	5465	F	25	0	10019	25-34	other or not specified
5465	5466	M	25	12	98033	25-34	programmer
5466	5467	M	35	0	63366	35-44	other or not specified
5467	5468	M	25	12	94618	25-34	programmer
5468	5469	M	35	12	20171	35-44	programmer
5469	5470	M	56	7	20003-2712	56+	executive/managerial
5470	5471	M	18	7	10016	18-24	executive/managerial
5471	5472	M	35	1	27909	35-44	academic/educator
5472	5473	M	25	1	20120-6354	25-34	academic/educator
5473	5474	M	25	12	20009	25-34	programmer
5474	5475	M	25	4	94110	25-34	college/grad student
5475	5476	F	35	0	20037	35-44	other or not specified
5476	5477	M	35	1	55343	35-44	academic/educator
5477	5478	M	35	7	02766	35-44	executive/managerial
5478	5479	M	35	1	50014	35-44	academic/educator
5479	5480	F	25	14	07030	25-34	sales/marketing
5480	5481	M	45	12	55449	45-49	programmer
5481	5482	M	18	7	10014	18-24	executive/managerial
5482	5483	F	25	6	15202	25-34	doctor/health care
5483	5484	M	45	17	21742	45-49	technician/engineer
5484	5485	M	25	4	08544	25-34	college/grad student
5485	5486	M	25	0	17821	25-34	other or not specified
5486	5487	M	25	17	95136	25-34	technician/engineer
5487	5488	M	25	15	91125	25-34	scientist
5488	5489	M	18	7	94104	18-24	executive/managerial
5489	5490	M	45	17	80907	45-49	technician/engineer
5490	5491	M	18	7	10016	18-24	executive/managerial
5491	5492	M	18	4	55104	18-24	college/grad student
5492	5493	M	35	12	96797	35-44	programmer
5493	5494	F	35	17	94306	35-44	technician/engineer
5494	5495	F	18	4	95076	18-24	college/grad student
5495	5496	M	25	7	90069	25-34	executive/managerial
5496	5497	M	25	4	60201	25-34	college/grad student
5497	5498	F	50	1	62901	50-55	academic/educator
5498	5499	F	25	19	60201	25-34	unemployed
5499	5500	F	35	20	14850	35-44	writer
5500	5501	M	25	2	33334	25-34	artist
5501	5502	M	25	2	66044	25-34	artist
5502	5503	F	25	9	55409	25-34	homemaker
5503	5504	M	45	7	85287-2702	45-49	executive/managerial
5504	5505	F	25	4	02141	25-34	college/grad student
5505	5506	F	18	14	60610	18-24	sales/marketing
5506	5507	M	45	7	44325	45-49	executive/managerial
5507	5508	M	25	20	94519	25-34	writer
5508	5509	M	25	0	11215	25-34	other or not specified
5509	5510	M	18	4	191004	18-24	college/grad student
5510	5511	M	45	1	92407	45-49	academic/educator
5511	5512	F	25	17	01701	25-34	technician/engineer
5512	5513	M	35	1	91768	35-44	academic/educator
5513	5514	F	1	10	76501	Under 18	K-12 student
5514	5515	M	18	4	16101	18-24	college/grad student
5515	5516	F	50	16	98257	50-55	self-employed
5516	5517	M	56	0	80210	56+	other or not specified
5517	5518	M	50	17	78666	50-55	technician/engineer
5518	5519	M	35	15	33167	35-44	scientist
5519	5520	M	45	1	18901	45-49	academic/educator
5520	5521	F	25	6	02118	25-34	doctor/health care
5521	5522	M	25	14	02460	25-34	sales/marketing
5522	5523	M	35	0	60187	35-44	other or not specified
5523	5524	F	1	10	26505	Under 18	K-12 student
5524	5525	F	1	10	55311	Under 18	K-12 student
5525	5526	F	35	2	27514	35-44	artist
5526	5527	M	25	1	70803	25-34	academic/educator
5527	5528	M	50	1	45840	50-55	academic/educator
5528	5529	M	18	6	05273	18-24	doctor/health care
5529	5530	F	18	4	63141	18-24	college/grad student
5530	5531	M	50	17	09056	50-55	technician/engineer
5531	5532	M	25	17	27408	25-34	technician/engineer
5532	5533	F	50	2	10025	50-55	artist
5533	5534	M	45	16	30102	45-49	self-employed
5534	5535	M	25	15	94538	25-34	scientist
5535	5536	M	25	16	67204	25-34	self-employed
5536	5537	F	56	1	10543	56+	academic/educator
5537	5538	M	45	12	55102	45-49	programmer
5538	5539	F	25	20	91403	25-34	writer
5539	5540	M	35	1	19149	35-44	academic/educator
5540	5541	M	56	7	93924	56+	executive/managerial
5541	5542	M	45	7	11576	45-49	executive/managerial
5542	5543	M	25	17	97401	25-34	technician/engineer
5543	5544	M	25	15	08876	25-34	scientist
5544	5545	F	35	16	98072	35-44	self-employed
5545	5546	M	18	14	26301	18-24	sales/marketing
5546	5547	F	18	4	10025	18-24	college/grad student
5547	5548	F	18	4	02138	18-24	college/grad student
5548	5549	F	50	9	76034	50-55	homemaker
5549	5550	M	35	15	48187	35-44	scientist
5550	5551	F	35	20	98103	35-44	writer
5551	5552	M	50	7	23233	50-55	executive/managerial
5552	5553	M	35	3	29425	35-44	clerical/admin
5553	5554	M	25	1	92116	25-34	academic/educator
5554	5555	M	1	10	37830	Under 18	K-12 student
5555	5556	M	45	6	92103	45-49	doctor/health care
5556	5557	M	35	14	33701	35-44	sales/marketing
5557	5558	M	1	10	02446	Under 18	K-12 student
5558	5559	M	50	1	77706	50-55	academic/educator
5559	5560	F	35	17	98036	35-44	technician/engineer
5560	5561	F	25	3	74075	25-34	clerical/admin
5561	5562	F	35	1	54650	35-44	academic/educator
5562	5563	F	25	7	11753	25-34	executive/managerial
5563	5564	M	45	20	02446	45-49	writer
5564	5565	M	18	17	02114	18-24	technician/engineer
5565	5566	M	35	7	20901	35-44	executive/managerial
5566	5567	M	50	3	78704	50-55	clerical/admin
5567	5568	M	18	4	49841	18-24	college/grad student
5568	5569	F	18	1	07666	18-24	academic/educator
5569	5570	M	25	1	07666	25-34	academic/educator
5570	5571	F	25	9	07307	25-34	homemaker
5571	5572	F	25	4	63119	25-34	college/grad student
5572	5573	F	35	1	14619	35-44	academic/educator
5573	5574	M	25	0	20878	25-34	other or not specified
5574	5575	M	35	7	19808	35-44	executive/managerial
5575	5576	M	25	4	55369	25-34	college/grad student
5576	5577	M	50	1	12970	50-55	academic/educator
5577	5578	F	18	1	02109	18-24	academic/educator
5578	5579	F	35	7	07039	35-44	executive/managerial
5579	5580	M	45	7	01581	45-49	executive/managerial
5580	5581	M	25	0	10016	25-34	other or not specified
5581	5582	M	45	1	50011	45-49	academic/educator
5582	5583	M	56	15	37830	56+	scientist
5583	5584	F	50	0	10016	50-55	other or not specified
5584	5585	M	25	4	10016	25-34	college/grad student
5585	5586	M	35	20	94107	35-44	writer
5586	5587	M	25	17	22041	25-34	technician/engineer
5587	5588	F	25	20	60640	25-34	writer
5588	5589	F	25	0	04101	25-34	other or not specified
5589	5590	F	45	12	94117	45-49	programmer
5590	5591	M	18	0	10009	18-24	other or not specified
5591	5592	M	25	1	53706	25-34	academic/educator
5592	5593	M	50	16	90210	50-55	self-employed
5593	5594	F	45	0	55419	45-49	other or not specified
5594	5595	M	25	20	90027	25-34	writer
5595	5596	M	35	12	22201	35-44	programmer
5596	5597	F	18	4	95008	18-24	college/grad student
5597	5598	M	18	4	27607	18-24	college/grad student
5598	5599	M	35	7	90020	35-44	executive/managerial
5599	5600	F	45	0	12833-2000	45-49	other or not specified
5600	5601	M	35	1	98225	35-44	academic/educator
5601	5602	M	35	0	97212	35-44	other or not specified
5602	5603	M	50	7	02461	50-55	executive/managerial
5603	5604	M	35	15	63117	35-44	scientist
5604	5605	F	18	2	95008	18-24	artist
5605	5606	F	25	14	21046	25-34	sales/marketing
5606	5607	M	18	4	11209	18-24	college/grad student
5607	5608	M	18	3	78722	18-24	clerical/admin
5608	5609	F	50	1	30602	50-55	academic/educator
5609	5610	F	25	1	54880	25-34	academic/educator
5610	5611	F	35	7	04015	35-44	executive/managerial
5611	5612	F	25	1	02148	25-34	academic/educator
5612	5613	F	35	0	98622	35-44	other or not specified
5613	5614	M	25	0	12833	25-34	other or not specified
5614	5615	M	35	7	07028	35-44	executive/managerial
5615	5616	M	45	1	08840	45-49	academic/educator
5616	5617	M	25	14	48336	25-34	sales/marketing
5617	5618	F	18	4	92612	18-24	college/grad student
5618	5619	F	18	4	22310	18-24	college/grad student
5619	5620	M	35	14	55330	35-44	sales/marketing
5620	5621	M	25	7	02135	25-34	executive/managerial
5621	5622	M	35	15	01775	35-44	scientist
5622	5623	M	25	11	84109	25-34	lawyer
5623	5624	M	25	7	19380	25-34	executive/managerial
5624	5625	M	25	1	01760	25-34	academic/educator
5625	5626	M	56	16	32043	56+	self-employed
5626	5627	M	25	0	07040	25-34	other or not specified
