	movie_id	title	genres
2910	2979	Body Shots (1999)	Drama
2911	2980	Men Cry Bullets (1997)	Drama
2912	2981	Brother, Can You Spare a Dime? (1975)	Documentary
2913	2982	Guardian, The (1990)	Horror|Thriller
2914	2983	Ipcress File, The (1965)	Thriller
2915	2984	On Any Sunday (1971)	Documentary
2916	2985	Robocop (1987)	Action|Crime|Sci-Fi
2917	2986	Robocop 2 (1990)	Action|Crime|Sci-Fi
2918	2987	Who Framed Roger Rabbit? (1988)	Adventure|Animation|Film-Noir
2919	2988	Melvin and Howard (1980)	Drama
2920	2989	For Your Eyes Only (1981)	Action
2921	2990	Licence to Kill (1989)	Action
2922	2991	Live and Let Die (1973)	Action
2923	2992	Rawhead Rex (1986)	Horror|Thriller
2924	2993	Thunderball (1965)	Action
2925	2994	City, The (1998)	Drama
2926	2995	House on Haunted Hill, The (1999)	Horror
2927	2996	Music of the Heart (1999)	Drama
2928	2997	Being John Malkovich (1999)	Comedy
2929	2998	Dreaming of Joseph Lees (1998)	Romance
2930	2999	Man of the Century (1999)	Comedy
2931	3000	Princess Mononoke, The (Mononoke Hime) (1997)	Action|Adventure|Animation
2932	3001	Suburbans, The (1999)	Drama
2933	3002	My Best Fiend (Mein liebster Feind) (1999)	Documentary
2934	3003	Train of Life (Train De Vie) (1998)	Comedy|Drama
2935	3004	Bachelor, The (1999)	Comedy|Romance
2936	3005	Bone Collector, The (1999)	Thriller
2937	3006	Insider, The (1999)	Drama
2938	3007	American Movie (1999)	Documentary
2939	3008	Last Night (1998)	Thriller
2940	3009	Portraits Chinois (1996)	Drama
2941	3010	Rosetta (1999)	Drama
2942	3011	They Shoot Horses, Don't They? (1969)	Drama
2943	3012	Battling Butler (1926)	Comedy
2944	3013	Bride of Re-Animator (1990)	Comedy|Horror
2945	3014	Bustin' Loose (1981)	Comedy
2946	3015	Coma (1978)	Thriller
2947	3016	Creepshow (1982)	Horror
2948	3017	Creepshow 2 (1987)	Horror
2949	3018	Re-Animator (1985)	Horror
2950	3019	Drugstore Cowboy (1989)	Crime|Drama
2951	3020	Falling Down (1993)	Action|Drama
2952	3021	Funhouse, The (1981)	Horror
2953	3022	General, The (1927)	Comedy
2954	3023	My Best Girl (1927)	Comedy|Romance
2955	3024	Piranha (1978)	Horror|Sci-Fi
2956	3025	Rough Night in Jericho (1967)	Western
2957	3026	Slaughterhouse (1987)	Horror
2958	3027	Slaughterhouse 2 (1988)	Horror
2959	3028	Taming of the Shrew, The (1967)	Comedy
2960	3029	Nighthawks (1981)	Action|Drama
2961	3030	Yojimbo (1961)	Comedy|Drama|Western
2962	3031	Repossessed (1990)	Comedy
2963	3032	Omega Man, The (1971)	Sci-Fi
2964	3033	Spaceballs (1987)	Comedy|Sci-Fi
2965	3034	Robin Hood (1973)	Animation|Children's
2966	3035	Mister Roberts (1955)	Comedy|Drama|War
2967	3036	Quest for Fire (1981)	Adventure
2968	3037	Little Big Man (1970)	Comedy|Drama|Western
2969	3038	Face in the Crowd, A (1957)	Drama
2970	3039	Trading Places (1983)	Comedy
2971	3040	Meatballs (1979)	Comedy
2972	3041	Meatballs Part II (1984)	Comedy
2973	3042	Meatballs III (1987)	Comedy
2974	3043	Meatballs 4 (1992)	Comedy
2975	3044	Dead Again (1991)	Mystery|Romance|Thriller
2976	3045	Peter's Friends (1992)	Comedy|Drama
2977	3046	Incredibly True Adventure of Two Girls in Love, The (1995)	Comedy|Romance
2978	3047	Experience Preferred... But Not Essential (1982)	Drama
2979	3048	Under the Rainbow (1981)	Comedy
2980	3049	How I Won the War (1967)	Comedy|War
2981	3050	Light It Up (1999)	Drama
2982	3051	Anywhere But Here (1999)	Drama
2983	3052	Dogma (1999)	Comedy
2984	3053	Messenger: The Story of Joan of Arc, The (1999)	Drama|War
2985	3054	Pokémon: The First Movie (1998)	Animation|Children's
2986	3055	Felicia's Journey (1999)	Thriller
2987	3056	Oxygen (1999)	Thriller
2988	3057	Where's Marlowe? (1999)	Comedy
2989	3058	Ape, The (1940)	Horror|Sci-Fi
2990	3059	British Intelligence (1940)	Drama
2991	3060	Commitments, The (1991)	Comedy|Drama
2992	3061	Holiday Inn (1942)	Comedy|Musical
2993	3062	Longest Day, The (1962)	Action|Drama|War
2994	3063	Poison Ivy (1992)	Thriller
2995	3064	Poison Ivy: New Seduction (1997)	Thriller
2996	3065	Ten Benny (1997)	Drama
2997	3066	Tora! Tora! Tora! (1970)	War
2998	3067	Women on the Verge of a Nervous Breakdown (1988)	Comedy|Drama
2999	3068	Verdict, The (1982)	Drama
3000	3069	Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)	Drama
3001	3070	Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)	Adventure|Comedy|Sci-Fi
3002	3071	Stand and Deliver (1987)	Drama
3003	3072	Moonstruck (1987)	Comedy
3004	3073	Sandpiper, The (1965)	Drama|Romance
3005	3074	Jeremiah Johnson (1972)	Western
3006	3075	Repulsion (1965)	Thriller
3007	3076	Irma la Douce (1963)	Comedy
3008	3077	42 Up (1998)	Documentary
3009	3078	Liberty Heights (1999)	Drama
3010	3079	Mansfield Park (1999)	Drama
3011	3080	Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)	Drama|Sci-Fi
3012	3081	Sleepy Hollow (1999)	Horror|Romance
3013	3082	World Is Not Enough, The (1999)	Action|Thriller
3014	3083	All About My Mother (Todo Sobre Mi Madre) (1999)	Comedy|Drama
3015	3084	Home Page (1999)	Documentary
3016	3085	Living Dead Girl, The (La Morte Vivante) (1982)	Horror
3017	3086	March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)	Comedy
3018	3087	Scrooged (1988)	Comedy
3019	3088	Harvey (1950)	Comedy
3020	3089	Bicycle Thief, The (Ladri di biciclette) (1948)	Drama
3021	3090	Matewan (1987)	Drama
3022	3091	Kagemusha (1980)	Drama|War
3023	3092	Chushingura (1962)	Drama
3024	3093	McCabe & Mrs. Miller (1971)	Drama|Western
3025	3094	Maurice (1987)	Drama|Romance
3026	3095	Grapes of Wrath, The (1940)	Drama
3027	3096	My Man Godfrey (1957)	Comedy
3028	3097	Shop Around the Corner, The (1940)	Comedy|Romance
3029	3098	Natural, The (1984)	Drama
3030	3099	Shampoo (1975)	Comedy|Romance
3031	3100	River Runs Through It, A (1992)	Drama
3032	3101	Fatal Attraction (1987)	Thriller
3033	3102	Jagged Edge (1985)	Thriller
3034	3103	Stanley & Iris (1990)	Drama|Romance
3035	3104	Midnight Run (1988)	Action|Adventure|Comedy|Crime
3036	3105	Awakenings (1990)	Drama
3037	3106	Come See the Paradise (1990)	Drama|Romance
3038	3107	Backdraft (1991)	Action|Drama
3039	3108	Fisher King, The (1991)	Comedy|Drama|Romance
3040	3109	River, The (1984)	Drama
3041	3110	Country (1984)	Drama
3042	3111	Places in the Heart (1984)	Drama
3043	3112	'Night Mother (1986)	Drama
3044	3113	End of Days (1999)	Action|Thriller
3045	3114	Toy Story 2 (1999)	Animation|Children's|Comedy
3046	3115	Flawless (1999)	Drama
3047	3116	Miss Julie (1999)	Drama
3048	3117	Ride with the Devil (1999)	Drama|Romance|War
3049	3118	Tumbleweeds (1999)	Drama
3050	3119	Bay of Blood (Reazione a catena) (1971)	Horror
3051	3120	Distinguished Gentleman, The (1992)	Comedy
3052	3121	Hitch-Hiker, The (1953)	Film-Noir
3053	3122	Santa Fe Trail (1940)	Drama|Romance|Western
3054	3123	Spring Fever USA (a.k.a. Lauderdale) (1989)	Comedy
3055	3124	Agnes Browne (1999)	Comedy|Drama
3056	3125	End of the Affair, The (1999)	Drama
3057	3126	End of the Affair, The (1955)	Drama
3058	3127	Holy Smoke (1999)	Drama
3059	3128	Map of the World, A (1999)	Drama
3060	3129	Sweet and Lowdown (1999)	Comedy|Drama
3061	3130	Bonfire of the Vanities (1990)	Comedy
3062	3131	Broadway Damage (1997)	Comedy
3063	3132	Daddy Long Legs (1919)	Comedy
3064	3133	Go West (1925)	Comedy
3065	3134	Grand Illusion (Grande illusion, La) (1937)	Drama|War
3066	3135	Great Santini, The (1979)	Drama
3067	3136	James Dean Story, The (1957)	Documentary
3068	3137	Sea Wolves, The (1980)	Action|War
3069	3138	Stealing Home (1988)	Drama
3070	3139	Tarzan the Fearless (1933)	Action|Adventure
3071	3140	Three Ages, The (1923)	Comedy
3072	3141	Two Jakes, The (1990)	Drama
3073	3142	U2: Rattle and Hum (1988)	Documentary|Musical
3074	3143	Hell in the Pacific (1968)	Drama|War
3075	3144	Glass Bottom Boat, The (1966)	Comedy|Romance
3076	3145	Cradle Will Rock, The (1999)	Drama
3077	3146	Deuce Bigalow: Male Gigolo (1999)	Comedy
3078	3147	Green Mile, The (1999)	Drama|Thriller
3079	3148	Cider House Rules, The (1999)	Drama
3080	3149	Diamonds (1999)	Mystery
3081	3150	War Zone, The (1999)	Drama
3082	3151	Bat Whispers, The (1930)	Crime|Drama|Mystery
3083	3152	Last Picture Show, The (1971)	Drama
3084	3153	7th Voyage of Sinbad, The (1958)	Action|Adventure|Fantasy
3085	3154	Blood on the Sun (1945)	Drama|War
3086	3155	Anna and the King (1999)	Drama|Romance
3087	3156	Bicentennial Man (1999)	Comedy|Drama|Sci-Fi
3088	3157	Stuart Little (1999)	Children's|Comedy
3089	3158	Emperor and the Assassin, The (Jing ke ci qin wang) (1999)	Drama
3090	3159	Fantasia 2000 (1999)	Animation|Children's|Musical
3091	3160	Magnolia (1999)	Drama
3092	3161	Onegin (1999)	Drama
3093	3162	Simpatico (1999)	Comedy|Drama
3094	3163	Topsy-Turvy (1999)	Drama
3095	3164	Alley Cats, The (1968)	Drama
3096	3165	Boiling Point (1993)	Action|Drama
3097	3166	Brenda Starr (1989)	Adventure
3098	3167	Carnal Knowledge (1971)	Drama
3099	3168	Easy Rider (1969)	Adventure|Drama
3100	3169	Falcon and the Snowman, The (1984)	Drama
3101	3170	Hi-Yo Silver (1940)	Western
3102	3171	Room at the Top (1959)	Drama
3103	3172	Ulysses (Ulisse) (1954)	Adventure
3104	3173	Any Given Sunday (1999)	Drama
3105	3174	Man on the Moon (1999)	Comedy|Drama
3106	3175	Galaxy Quest (1999)	Adventure|Comedy|Sci-Fi
3107	3176	Talented Mr. Ripley, The (1999)	Drama|Mystery|Thriller
3108	3177	Next Friday (1999)	Comedy
3109	3178	Hurricane, The (1999)	Drama
3110	3179	Angela's Ashes (1999)	Drama
3111	3180	Play it to the Bone (1999)	Comedy|Drama
3112	3181	Titus (1999)	Drama
3113	3182	Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)	Documentary
3114	3183	Third Miracle, The (1999)	Drama
3115	3184	Montana (1998)	Action|Comedy|Crime|Drama
3116	3185	Snow Falling on Cedars (1999)	Drama
3117	3186	Girl, Interrupted (1999)	Drama
3118	3187	Trans (1998)	Drama
3119	3188	Life and Times of Hank Greenberg, The (1998)	Documentary
3120	3189	My Dog Skip (1999)	Comedy
3121	3190	Supernova (2000)	Adventure|Sci-Fi
3122	3191	Quarry, The (1998)	Drama
3123	3192	Terrorist, The (Malli) (1998)	Drama
3124	3193	Creature (1999)	Documentary
3125	3194	Way We Were, The (1973)	Drama
3126	3195	Tess of the Storm Country (1922)	Drama
3127	3196	Stalag 17 (1953)	Drama|War
3128	3197	Presidio, The (1988)	Action
3129	3198	Papillon (1973)	Drama
3130	3199	Pal Joey (1957)	Comedy|Musical|Romance
3131	3200	Last Detail, The (1973)	Comedy|Drama
3132	3201	Five Easy Pieces (1970)	Drama
3133	3202	Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)	Drama
3134	3203	Dead Calm (1989)	Thriller
3135	3204	Boys from Brazil, The (1978)	Thriller
3136	3205	Black Sunday (La Maschera Del Demonio) (1960)	Horror
3137	3206	Against All Odds (1984)	Romance
3138	3207	Snows of Kilimanjaro, The (1952)	Adventure
3139	3208	Loaded Weapon 1 (1993)	Action|Comedy
3140	3209	Loves of Carmen, The (1948)	Drama
3141	3210	Fast Times at Ridgemont High (1982)	Comedy
3142	3211	Cry in the Dark, A (1988)	Drama
3143	3212	Born to Win (1971)	Drama
3144	3213	Batman: Mask of the Phantasm (1993)	Animation|Children's
3145	3214	American Flyers (1985)	Drama
3146	3215	Voyage of the Damned (1976)	Drama
3147	3216	Vampyros Lesbos (Las Vampiras) (1970)	Horror
3148	3217	Star Is Born, A (1937)	Drama
3149	3218	Poison (1991)	Drama
3150	3219	Pacific Heights (1990)	Thriller
3151	3220	Night Tide (1961)	Drama
3152	3221	Draughtsman's Contract, The (1982)	Drama
3153	3222	Carmen (1984)	Drama
3154	3223	Zed & Two Noughts, A (1985)	Drama
3155	3224	Woman in the Dunes (Suna no onna) (1964)	Drama
3156	3225	Down to You (2000)	Comedy|Romance
3157	3226	Hellhounds on My Trail (1999)	Documentary
3158	3227	Not Love, Just Frenzy (Más que amor, frenesí) (1996)	Comedy|Drama|Thriller
3159	3228	Wirey Spindell (1999)	Comedy
3160	3229	Another Man's Poison (1952)	Crime|Drama
3161	3230	Odessa File, The (1974)	Thriller
3162	3231	Saphead, The (1920)	Comedy
3163	3232	Seven Chances (1925)	Comedy
3164	3233	Smashing Time (1967)	Comedy
3165	3234	Train Ride to Hollywood (1978)	Comedy
3166	3235	Where the Buffalo Roam (1980)	Comedy
3167	3236	Zachariah (1971)	Western
3168	3237	Kestrel's Eye (Falkens öga) (1998)	Documentary
3169	3238	Eye of the Beholder (1999)	Thriller
3170	3239	Isn't She Great? (2000)	Comedy
3171	3240	Big Tease, The (1999)	Comedy
3172	3241	Cup, The (Phörpa) (1999)	Comedy
3173	3242	Santitos (1997)	Comedy
3174	3243	Encino Man (1992)	Comedy
3175	3244	Goodbye Girl, The (1977)	Comedy|Romance
3176	3245	I Am Cuba (Soy Cuba/Ya Kuba) (1964)	Drama
3177	3246	Malcolm X (1992)	Drama
3178	3247	Sister Act (1992)	Comedy|Crime
3179	3248	Sister Act 2: Back in the Habit (1993)	Comedy
3180	3249	Hand That Rocks the Cradle, The (1992)	Thriller
3181	3250	Alive (1993)	Drama
3182	3251	Agnes of God (1985)	Drama|Mystery
3183	3252	Scent of a Woman (1992)	Drama
3184	3253	Wayne's World (1992)	Comedy
3185	3254	Wayne's World 2 (1993)	Comedy
3186	3255	League of Their Own, A (1992)	Comedy|Drama
3187	3256	Patriot Games (1992)	Action|Thriller
3188	3257	Bodyguard, The (1992)	Action|Drama|Romance|Thriller
3189	3258	Death Becomes Her (1992)	Comedy
3190	3259	Far and Away (1992)	Drama|Romance
3191	3260	Howards End (1992)	Drama
3192	3261	Singles (1992)	Comedy|Drama|Romance
3193	3262	Twin Peaks: Fire Walk with Me (1992)	Drama|Mystery
3194	3263	White Men Can't Jump (1992)	Comedy
3195	3264	Buffy the Vampire Slayer (1992)	Comedy|Horror
3196	3265	Hard-Boiled (Lashou shentan) (1992)	Action|Crime
3197	3266	Man Bites Dog (C'est arrivé près de chez vous) (1992)	Action|Comedy|Crime|Drama
3198	3267	Mariachi, El (1992)	Action|Thriller
3199	3268	Stop! Or My Mom Will Shoot (1992)	Action|Comedy
3200	3269	Forever Young (1992)	Adventure|Romance|Sci-Fi
3201	3270	Cutting Edge, The (1992)	Drama
3202	3271	Of Mice and Men (1992)	Drama
3203	3272	Bad Lieutenant (1992)	Crime|Drama
3204	3273	Scream 3 (2000)	Horror|Mystery|Thriller
3205	3274	Single White Female (1992)	Action
3206	3275	Boondock Saints, The (1999)	Action|Comedy
3207	3276	Gun Shy (2000)	Comedy
3208	3277	Beloved/Friend (Amigo/Amado) (1999)	Drama
3209	3278	Gendernauts (1999)	Documentary
3210	3279	Knockout (1999)	Action|Adventure
3211	3280	Baby, The (1973)	Horror
3212	3281	Brandon Teena Story, The (1998)	Documentary
3213	3282	Different for Girls (1996)	Comedy
3214	3283	Minnie and Moskowitz (1971)	Action
3215	3284	They Might Be Giants (1971)	Comedy|Romance
3216	3285	Beach, The (2000)	Adventure|Drama
3217	3286	Snow Day (2000)	Comedy
3218	3287	Tigger Movie, The (2000)	Animation|Children's
3219	3288	Cotton Mary (1999)	Drama
3220	3289	Not One Less (Yi ge dou bu neng shao) (1999)	Drama
3221	3290	Soft Toilet Seats (1999)	Comedy
3222	3291	Trois (2000)	Thriller
3223	3292	Big Combo, The (1955)	Film-Noir
3224	3293	Conceiving Ada (1997)	Drama|Sci-Fi
3225	3294	Eaten Alive (1976)	Horror
3226	3295	Raining Stones (1993)	Drama
3227	3296	To Sir with Love (1967)	Drama
3228	3297	With Byrd at the South Pole (1930)	Documentary
3229	3298	Boiler Room (2000)	Drama
3230	3299	Hanging Up (2000)	Comedy|Drama
3231	3300	Pitch Black (2000)	Action|Sci-Fi
3232	3301	Whole Nine Yards, The (2000)	Comedy|Crime
3233	3302	Beautiful People (1999)	Comedy
3234	3303	Black Tar Heroin: The Dark End of the Street (1999)	Documentary
3235	3304	Blue Collar (1978)	Crime|Drama
3236	3305	Bluebeard (1944)	Film-Noir|Horror
3237	3306	Circus, The (1928)	Comedy
3238	3307	City Lights (1931)	Comedy|Drama|Romance
3239	3308	Flamingo Kid, The (1984)	Comedy|Drama
3240	3309	Dog's Life, A (1920)	Comedy
3241	3310	Kid, The (1921)	Action
3242	3311	Man from Laramie, The (1955)	Western
3243	3312	McCullochs, The (1975)	Drama
3244	3313	Class Reunion (1982)	Comedy
3245	3314	Big Trees, The (1952)	Action|Drama
3246	3315	Happy Go Lovely (1951)	Musical
3247	3316	Reindeer Games (2000)	Action|Thriller
3248	3317	Wonder Boys (2000)	Comedy|Drama
3249	3318	Deterrence (1998)	Thriller
3250	3319	Judy Berlin (1999)	Drama
3251	3320	Mifune (Mifunes sidste sang) (1999)	Comedy|Romance
3252	3321	Waiting Game, The (2000)	Comedy
3253	3322	3 Strikes (2000)	Comedy
3254	3323	Chain of Fools (2000)	Comedy|Crime
3255	3324	Drowning Mona (2000)	Comedy
3256	3325	Next Best Thing, The (2000)	Comedy|Drama
3257	3326	What Planet Are You From? (2000)	Comedy|Sci-Fi
3258	3327	Beyond the Mat (2000)	Documentary
3259	3328	Ghost Dog: The Way of the Samurai (1999)	Crime|Drama
3260	3329	Year My Voice Broke, The (1987)	Drama
3261	3330	Splendor in the Grass (1961)	Drama
3262	3331	My Tutor (1983)	Drama
3263	3332	Legend of Lobo, The (1962)	Adventure|Children's
3264	3333	Killing of Sister George, The (1968)	Drama
3265	3334	Key Largo (1948)	Crime|Drama|Film-Noir|Thriller
3266	3335	Jail Bait (1954)	Crime|Drama
3267	3336	It Happened Here (1961)	Drama
3268	3337	I'll Never Forget What's 'is Name (1967)	Comedy|Drama
3269	3338	For All Mankind (1989)	Documentary
3270	3339	Cross of Iron (1977)	War
3271	3340	Bride of the Monster (1956)	Horror|Sci-Fi
3272	3341	Born Yesterday (1950)	Comedy
3273	3342	Birdy (1984)	Drama|War
3274	3343	And God Created Woman (1988)	Comedy|Drama|Romance
3275	3344	Blood Feast (1963)	Horror
3276	3345	Charlie, the Lonesome Cougar (1967)	Adventure|Children's
3277	3346	Color Me Blood Red (1965)	Horror
3278	3347	Never Cry Wolf (1983)	Drama
3279	3348	Night Visitor, The (1970)	Crime|Thriller
3280	3349	Perils of Pauline, The (1947)	Comedy
3281	3350	Raisin in the Sun, A (1961)	Drama
3282	3351	Two Thousand Maniacs! (1964)	Horror
3283	3352	Brown's Requiem (1998)	Drama
3284	3353	Closer You Get, The (2000)	Comedy|Romance
3285	3354	Mission to Mars (2000)	Sci-Fi
3286	3355	Ninth Gate, The (2000)	Thriller
3287	3356	Condo Painting (2000)	Documentary
3288	3357	East-West (Est-ouest) (1999)	Drama|Romance
3289	3358	Defending Your Life (1991)	Comedy|Romance
3290	3359	Breaking Away (1979)	Drama
3291	3360	Hoosiers (1986)	Drama
3292	3361	Bull Durham (1988)	Comedy
3293	3362	Dog Day Afternoon (1975)	Comedy|Crime|Drama
3294	3363	American Graffiti (1973)	Comedy|Drama
3295	3364	Asphalt Jungle, The (1950)	Crime|Film-Noir
3296	3365	Searchers, The (1956)	Western
3297	3366	Where Eagles Dare (1969)	Action|Adventure|War
3298	3367	Devil's Brigade, The (1968)	War
3299	3368	Big Country, The (1958)	Romance|Western
3300	3369	Any Number Can Win (Mélodie en sous-sol ) (1963)	Crime
3301	3370	Betrayed (1988)	Drama|Thriller
3302	3371	Bound for Glory (1976)	Drama
3303	3372	Bridge at Remagen, The (1969)	Action|War
3304	3373	Buck and the Preacher (1972)	Western
3305	3374	Daughters of the Dust (1992)	Drama
3306	3375	Destination Moon (1950)	Sci-Fi
3307	3376	Fantastic Night, The (La Nuit Fantastique) (1949)	Romance
3308	3377	Hangmen Also Die (1943)	Drama|War
3309	3378	Ogre, The (Der Unhold) (1996)	Drama
3310	3379	On the Beach (1959)	Drama
3311	3380	Railroaded! (1947)	Film-Noir
3312	3381	Slaves to the Underground (1997)	Comedy|Drama
3313	3382	Song of Freedom (1936)	Drama
3314	3383	Big Fella (1937)	Drama|Musical
3315	3384	Taking of Pelham One Two Three, The (1974)	Action
3316	3385	Volunteers (1985)	Comedy
3317	3386	JFK (1991)	Drama|Mystery
3318	3387	Who's Harry Crumb? (1989)	Comedy
3319	3388	Harry and the Hendersons (1987)	Comedy
3320	3389	Let's Get Harry (1986)	Action|Adventure
3321	3390	Shanghai Surprise (1986)	Adventure
3322	3391	Who's That Girl? (1987)	Comedy
3323	3392	She-Devil (1989)	Comedy
3324	3393	Date with an Angel (1987)	Comedy|Fantasy
3325	3394	Blind Date (1987)	Comedy|Romance
3326	3395	Nadine (1987)	Comedy
3327	3396	Muppet Movie, The (1979)	Children's|Comedy
3328	3397	Great Muppet Caper, The (1981)	Children's|Comedy
3329	3398	Muppets Take Manhattan, The (1984)	Children's|Comedy
3330	3399	Sesame Street Presents Follow That Bird (1985)	Children's|Comedy
3331	3400	We're Back! A Dinosaur's Story (1993)	Animation|Children's
3332	3401	Baby... Secret of the Lost Legend (1985)	Adventure|Sci-Fi
3333	3402	Turtle Diary (1985)	Drama
3334	3403	Raise the Titanic (1980)	Drama|Thriller
3335	3404	Titanic (1953)	Action|Drama
3336	3405	Night to Remember, A (1958)	Action|Drama
3337	3406	Captain Horatio Hornblower (1951)	Action|Adventure|War
3338	3407	Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)	Comedy|Drama
3339	3408	Erin Brockovich (2000)	Drama
3340	3409	Final Destination (2000)	Drama|Thriller
3341	3410	Soft Fruit (1999)	Comedy|Drama
3342	3411	Babymother (1998)	Drama
3343	3412	Bear, The (1988)	Adventure
3344	3413	Impact (1949)	Crime|Drama
3345	3414	Love Is a Many-Splendored Thing (1955)	Romance
3346	3415	Mirror, The (Zerkalo) (1975)	Drama
3347	3416	Trial, The (Le Procès) (1963)	Drama
3348	3417	Crimson Pirate, The (1952)	Adventure|Comedy|Sci-Fi
3349	3418	Thelma & Louise (1991)	Action|Drama
3350	3419	Something for Everyone (1970)	Comedy|Crime
3351	3420	...And Justice for All (1979)	Drama|Thriller
3352	3421	Animal House (1978)	Comedy
3353	3422	She's Gotta Have It (1986)	Comedy|Romance
3354	3423	School Daze (1988)	Drama
3355	3424	Do the Right Thing (1989)	Comedy|Drama
3356	3425	Mo' Better Blues (1990)	Drama
3357	3426	Jungle Fever (1991)	Drama|Romance
3358	3427	Coogan's Bluff (1968)	Crime
3359	3428	Champ, The (1979)	Drama
3360	3429	Creature Comforts (1990)	Animation|Comedy
3361	3430	Death Wish (1974)	Action|Drama
3362	3431	Death Wish II (1982)	Action|Drama
3363	3432	Death Wish 3 (1985)	Action|Drama
3364	3433	Death Wish 4: The Crackdown (1987)	Action|Drama
3365	3434	Death Wish V: The Face of Death (1994)	Action|Drama
3366	3435	Double Indemnity (1944)	Crime|Film-Noir
3367	3436	Dying Young (1991)	Drama|Romance
3368	3437	Cool as Ice (1991)	Drama
3369	3438	Teenage Mutant Ninja Turtles (1990)	Action|Children's|Fantasy
3370	3439	Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)	Action|Children's|Fantasy
3371	3440	Teenage Mutant Ninja Turtles III (1993)	Action|Children's|Fantasy
3372	3441	Red Dawn (1984)	Action|War
3373	3442	Band of the Hand (1986)	Action
3374	3443	Born American (1986)	Action|Drama|Thriller
3375	3444	Bloodsport (1988)	Action
3376	3445	Eyes of Laura Mars (1978)	Mystery|Thriller
3377	3446	Funny Bones (1995)	Comedy
3378	3447	Good Earth, The (1937)	Drama
3379	3448	Good Morning, Vietnam (1987)	Comedy|Drama|War
3380	3449	Good Mother, The (1988)	Drama
3381	3450	Grumpy Old Men (1993)	Comedy
3382	3451	Guess Who's Coming to Dinner (1967)	Comedy|Drama
3383	3452	Romeo Must Die (2000)	Action|Romance
3384	3453	Here on Earth (2000)	Drama|Romance
3385	3454	Whatever It Takes (2000)	Comedy|Romance
3386	3455	Buddy Boy (1999)	Drama|Thriller
3387	3456	Color of Paradise, The (Rang-e Khoda) (1999)	Drama
3388	3457	Waking the Dead (1999)	Drama
3389	3458	Blood and Sand (Sangre y Arena) (1989)	Drama|Romance
3390	3459	Gothic (1986)	Drama|Horror
3391	3460	Hillbillys in a Haunted House (1967)	Comedy
3392	3461	Lord of the Flies (1963)	Adventure|Drama|Thriller
3393	3462	Modern Times (1936)	Comedy
3394	3463	Last Resort (1994)	Comedy
3395	3464	Solar Crisis (1993)	Sci-Fi|Thriller
3396	3465	That's Life! (1986)	Drama
3397	3466	Heart and Souls (1993)	Comedy|Fantasy
3398	3467	Hud (1963)	Drama|Western
3399	3468	Hustler, The (1961)	Drama
3400	3469	Inherit the Wind (1960)	Drama
3401	3470	Dersu Uzala (1974)	Adventure|Drama
3402	3471	Close Encounters of the Third Kind (1977)	Drama|Sci-Fi
3403	3472	Horror Hotel (a.k.a. The City of the Dead) (1960)	Horror
3404	3473	Jonah Who Will Be 25 in the Year 2000 (1976)	Comedy
3405	3474	Retroactive (1997)	Sci-Fi|Thriller
3406	3475	Place in the Sun, A (1951)	Drama|Romance
3407	3476	Jacob's Ladder (1990)	Horror|Mystery|Thriller
3408	3477	Empire Records (1995)	Comedy|Drama
3409	3478	Bamba, La (1987)	Drama
3410	3479	Ladyhawke (1985)	Adventure|Fantasy|Romance
3411	3480	Lucas (1986)	Drama
3412	3481	High Fidelity (2000)	Comedy
3413	3482	Price of Glory (2000)	Drama
3414	3483	Road to El Dorado, The (2000)	Animation|Children's
3415	3484	Skulls, The (2000)	Thriller
3416	3485	Autopsy (Macchie Solari) (1975)	Horror
3417	3486	Devil Girl From Mars (1954)	Sci-Fi
3418	3487	Dorado, El (1967)	Western
3419	3488	Hideous Sun Demon, The (1959)	Horror|Sci-Fi
3420	3489	Hook (1991)	Adventure|Fantasy
3421	3490	Horror Express (1972)	Horror
3422	3491	My Chauffeur (1986)	Comedy
3423	3492	Son of the Sheik, The (1926)	Adventure
3424	3493	Torso (Corpi Presentano Tracce di Violenza Carnale) (1973)	Horror
3425	3494	True Grit (1969)	Adventure|Western
3426	3495	Roadside Prophets (1992)	Comedy|Drama
3427	3496	Madame Sousatzka (1988)	Drama
3428	3497	Max Dugan Returns (1983)	Comedy
3429	3498	Midnight Express (1978)	Drama
3430	3499	Misery (1990)	Horror
3431	3500	Mr. Saturday Night (1992)	Comedy|Drama
3432	3501	Murphy's Romance (1985)	Comedy|Romance
3433	3502	My Life (1993)	Drama
3434	3503	Solaris (Solyaris) (1972)	Drama|Sci-Fi
3435	3504	Network (1976)	Comedy|Drama
3436	3505	No Way Out (1987)	Thriller
3437	3506	North Dallas Forty (1979)	Comedy|Drama
3438	3507	Odd Couple, The (1968)	Comedy
3439	3508	Outlaw Josey Wales, The (1976)	Western
3440	3509	Black and White (1999)	Drama
3441	3510	Frequency (2000)	Drama|Thriller
